Los Angeles Lakers,20346956,Official Twitter Feed of the Los Angeles Lakers. #GoLakers,The birthday boy will be back in the lineup tonight for the #LakeShow 🎂 https://t.co/37yBNigLS2
Renan Henrique,1711644162,"@santosfc você é minha vida, eu te amarei até morrer ❤️ [...,",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Bm,303468199,#LakeShow,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Morales2®💀,711273512523030530,19| UT| Yabucoa,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
🏌,2987932454,#MoneyTeam ATL✈️DMV money chaser https://t.co/Tl7svURYm7,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Renan Henrique,1711644162,"@santosfc você é minha vida, eu te amarei até morrer ❤️ [...,","RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
KhalBone 9-2 🏇,369536061,Comedian KhalBone #TeamBOOM #OklahomaFinest never a minus wit a outrageous Twitter personality. My Tweetz are like extacy theyll have u rollin rollin rolllin,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Jose Vides,1619397684,DA-EH,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
ed rian,2537698964,,#lakeshow go for 10-10
jom,710437394705547264,Med student tweeting the NBA like JR jacks contested 3s. Lakers & Cavs #PurpleWineAndGold...What even is shot (tweet) selection? #jompshotjesus,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
8LakerGirl4Life24,261399437,"Lakers. All u need 2know. 
#TeamLakers  #MambaArmy 8LakerGirl24
p.s. If u ever think 2urself she can't be serious after reading my tweets, Im being facetious.",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Mark Cannon,745101623991500802,"Managed Master's Mustangs hoops from 2010-2014. Love God, His people and a big hoops  fan.",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Neferdidi 👑,71475065,"if y'all looking for me, I be on these bitches minds☺️",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
#ＡＶＲＩＳ,255334386,Same animal but a different beast. Kanye & Kobe,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Mark Cannon,745101623991500802,"Managed Master's Mustangs hoops from 2010-2014. Love God, His people and a big hoops  fan.","RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
#ForçaChape,542604289,"Toda minha fortuna gastei em busca de boa companhia e toda a dor que sempre causei, não era dor de ninguém, era minha...
16 anos, tricolor, bianconero e carioca",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
LA Lakers Fandom,779079657555537920,,"Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: SpectrumSN / spectdeportes) https://t.co/VyUQarai8m"
Stephanie Jankovic,3116854127,Averill Park                                                   Snap: Jankovic12,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
LA Lakers Fandom,779079657555537920,,.B_Ingram13 sizing it up #LakeShow https://t.co/SzRIa55p3H
Colts 5-6 LAL 9-10,1497343992,Let the hurt go. Be open to correction. Seek wisdom & lotion ya elbows SC:Raashaad #Colts #UWHuskies #LAL #Chelsea #Mariners #Sounders (no hockey team yet),RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Chon,217491485,Hello its Chon ! SLP  #visçabarça,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
mimi (9-10),69475332,to chegando com os 16 titulos rapaziada !! kkk,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Rap & Sports N*E*R*D,2546664841,"A Kobe, Brady, 50, Yeezy, Tebow stan. Idc",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Lakers 9-10 USC 9-3,1217518688,Cali boy living in AZ @49ers @Lakers @Dodgers @LAKings @USC_Athletics @FCBarcelona @Arsenal TDE for life!,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
BabyRisa ღ,214370014,United States Army ; Everything good brings something bad with it.,"RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
Marcos Alexandre,2867782356,"Carioca, latino-americano  | FB: https://t.co/cGrFNlnjkf  -- Instagram: https://t.co/7F02Z4vzMj",Go Go @Lakers #LakeShow #NBA #NBAnaESPN
Komps,870567361,,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
JAV✗♥O➗XHUKELL(9-10),188059478,KOBEBRYANT #24 | CR7 |✗♥O | Lakers | LCFC | Albanian | Real Madrid | I Bianconeri | Quericcis | #22 RP | dvsn➗| XOTWOD | MSU'20ish,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Kapitan Sagala,3224913133,Loyalty.,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
9-2,760744993,if God is with me who be against me.. Christan Alcocer 94-09,15 turnover cmon  #LakeShow
Komps,870567361,,"RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
Cj Laceste,4839542041,"Introvert

  GOD",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Bucks,268956170,IG: DueceGotDaJuice,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Pope Graciano,73164745,"El día que creas que alcanzaste tu potencial completo es el día que no los has alcanzado, por que todavía tienes el día de hoy.     Social Beccar Basket ♥","RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
Jay T. Campbell,42964337,"#LakersNation #sXe   Child-like creativity, purity and honesty being crowded by these grown thoughts.",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
The Super Mario,230819616,"basketball player Young,Wild,and Free snapchat:marioperes DetroitBasketball 🔴🔵⚪️","RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
Ben Hsiao (9-10) 😪,2954557249,#LakeShow #MobSquad,"RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
Champagne_F1ow,3238261816,Sippin the sweetest wine with a bad bitch on my side/If I ever said I loved you I was lyin/D.T.B/https://t.co/G86eTMUdyt,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
DEN 7-4 | LAL 9-10,276446952,"Ricky | #Lakers #Broncos  (#SB50 Champs) #Braves ⚾
All 366 days. The true one with a million tweets.","RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
domedasavage🔌,3322569634,17. God first. Faith over everything. #exit4,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Ryan Oliver,45321667,"Penrith Panthers,LA Lakers,Miami Dolphins. Gym. Beer. Mates. Hip Hop. Follow for more details.",Julius is wild with the turnovers. #LakeShow
"5,286-117-2,058",28180681,"- @LOLO4Real is my beloved soulmate, I am hers and feel so great! - Lakers & Knicks since 96.
- #DFitchBallRecord on IG. #G1ve",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Rémy JAC,736432867,"Éternel respect pour les sportifs, #JustLoveTheGame... #BatmanBATUM #BlackMAMBA #LAKERS4Life #PSG #TAMGHO #18m30 #ROSSIFUMI #TeamLH #RIPSimoncelli #RIPJules17",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
genesis,758925667136262145,,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Los Angeles Lakers,20346956,Official Twitter Feed of the Los Angeles Lakers. #GoLakers,"Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
Marcos Alexandre,2867782356,"Carioca, latino-americano  | FB: https://t.co/cGrFNlnjkf  -- Instagram: https://t.co/7F02Z4vzMj",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
LegendsNeverDie🕶,1094276660,plata o plomo,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
RealistLakerFanEver,1475725742,"#Lakeshow4life | #AllThingsLakers | #LakerNation | Tweeting before, during, and after Laker games",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
chris k,2806497507,"...Awaken, My Love!",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Ben Hsiao (9-10) 😪,2954557249,#LakeShow #MobSquad,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
sdeportes/sports,2329387747,Deportes Sports ex jugador Bohemios 2011/2013 2014/2015/2016 Tabare Liverpool por siempre!,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
9-2,760744993,if God is with me who be against me.. Christan Alcocer 94-09,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
#LakerGang 9-10,1652391138,Ultimate place on Twitter for die hard Lakers fans. Everything purple & gold. #LakerNation #LakerGang #KB24 #TeamAutomaticFollowBack,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
DEN 7-4 | LAL 9-10,276446952,"Ricky | #Lakers #Broncos  (#SB50 Champs) #Braves ⚾
All 366 days. The true one with a million tweets.",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
The Super Mario,230819616,"basketball player Young,Wild,and Free snapchat:marioperes DetroitBasketball 🔴🔵⚪️",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
JC,800294393269755904,NBA: Lakers | Heat #WWLG4L #LakersNation #HeatNation ---------**PBA: Barangay Ginebra San Miguel** #WeAreOneGinebra #NeverSayDie #GinKings,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
TheLakersLegacyPod,165614207,Using analytics to run a perfect pick-and-roll straight into your ear. And heart. Squad: @jhun88 @tommya8 @atakriley. Inquiries: thelakerslegacypod@gmail.com,Strong lefty drive by Ingram on the And-1. Missed the FT though and Juius went ahead and became 2015-16 Julius on the next play. #lakeshow
Los Angeles Lakers,20346956,Official Twitter Feed of the Los Angeles Lakers. #GoLakers,.@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
LakeShow,758901364290236416,"Anything can happen at the Lakeshow. Your source for the latest media, news and stats of the Los Angeles #Lakers","Tie game! 47-47

Run it up, boys! #LakeShow"
Gereel Cruz,98075550,"they hate us cuz they aint us. 21 Lakers, Doyers, and LA Kings.",I'll take the tie #LakeShow
LBFRESH24,46726207,📷 LBC  Twitch LBFresh24 Lakers 🎮PS4 D&B Nation Loyal fam. I'm both  Team Damien & Biannca. DC Squaad,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
#LakerGang 9-10,1652391138,Ultimate place on Twitter for die hard Lakers fans. Everything purple & gold. #LakerNation #LakerGang #KB24 #TeamAutomaticFollowBack,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Theuszão,1368110226,"Amores vão, o Flamengo fica. 18,  ZO. Adepto do @ManCity, @Lakers e @dallascowboys, apaixonado por samba de raíz e fã do @Emicida.","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Trippy Gal 🌟✌🗿,802318691824123904,"Free spirit! Live, laugh, fuck 😇 Stay nice and you'll find peace in life 🎭 Lakers baby 💜💛 @Dloading 💜💛 Taken by my lovely lady 😍😚😍",What an emotional half 😂💜💛💜💛 #lakeshow
kat,723713034452000768,basketball | track |,RT @Lakers: Ball is up. #LakeShow
🔂,2395571712,R.I.P DAD 12/1/1978-12/24/1997,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Maurice Wood,597888291,"Live everyday like it's your last, nothing is promised.","RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
Angel Avitia,3234382374,,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Avery 🔥,2954308567,YouTuber! Leader / Owner Of The Taco Clan | Gamer | Vlogger | Sponsored By @WolfGripz | Use Code FTAVERY For 5% Off Your Order -,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
quanishajones.,519960998,,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
debbb,175718160,https://t.co/WPRdegOZUX…,"RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
aileen the scammer,2307127320,@kaatteelynn serenades me with that Melania Trump,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
JC,800294393269755904,NBA: Lakers | Heat #WWLG4L #LakersNation #HeatNation ---------**PBA: Barangay Ginebra San Miguel** #WeAreOneGinebra #NeverSayDie #GinKings,"Lou Will, the professional playmaker. Love the mentality!!! @TeamLou23 #LakeShow"
LAKERS 72-10,2262021408,small heart but my dick big snapchat: deontebellamy,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Joy,4521617595,in a constant search for sound.,"RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
Kistiar Primadiono,110077941,Fans Setan Merah || Basketball Player || @princesstieh's Husband || ini gw yg begini adanya,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
M&M⛹🏾,801290643716927490,Imma $oldier through the struggles. #RestEasyElla #RIPBoom,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Pablo Villalobos.,233023735,20. Madridista & Cityzen. “Grandes cosas llegan para aquellos con grandes sueños y ambiciones.” Le vent nous portera. Colaborador para @MeritoRMCF.,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Lakers 9-10 USC 9-3,1217518688,Cali boy living in AZ @49ers @Lakers @Dodgers @LAKings @USC_Athletics @FCBarcelona @Arsenal TDE for life!,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Ben Hsiao (9-10) 😪,2954557249,#LakeShow #MobSquad,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Umberto Perini,51212835,"A sports lover... volleyball, basketball, run, sailing, billfish and photography...","RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
ElFrankyBoii,340752087,todo pa delante porque nací sin frenos 💯,Fighting till the end ! #lakeshow https://t.co/KbMO0pxF6m
Breddi,628158251,Fuck bout whatchu think of me,"RT @Lakers: Smiling through the pain. Get well soon, Unk! #LakeShow https://t.co/bvKBpnaVgJ"
🌴,1644150470,,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
🍒,4548012554,#LakeShow vlone🚶🏾,Good fight #LakeShow
Julius Ramirez,2213478014,,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Travar Owens,607806885,Isaiah 54:17 No Weapon Formed Against Me Shall Prosper. All things are possible to him who believes - Mark 9:23! Rest easy Mother Downing,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Geoffrey Jiang,2350702141,,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Lil' Ovulation,4198727832,"You'll do nuttin, you'll do fookin nuttin!","I wonder if anyone's ever played checkers on Lou Williams's armpits. 🤔
#LakeShow"
Damian Renteria,3102832766,,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Doug Life,27824401,huh,RT @BenOsaze: 15 turnovers in the first half? 😳 #lakers #lakeshow should be blowing the #Bulls out
Sting,941685860,Purple and Gold 4 Life!,"Nice way to end th half, boys, tied at 47. Go get 'em in the 2nd half #LakeShow"
LA Lakers 9-9‼️,2834581542,That guy JB ' B.I.L. God First Family Second R.I.P Dad me on IG: @polo_kid_jaylen add me onna snap @jayboss35 /PULLOUTBOYZ/,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Lloyd Morales ®,324098290,"Work Star Cinema

#Traveler #foodlover #lakersfans #gracians #photographer","RT @Lakers: Smiling through the pain. Get well soon, Unk! #LakeShow https://t.co/bvKBpnaVgJ"
Joey de la cruz,308003444,God❤️Family❤️Baseball❤️Food,"RT @Lakers: Larry Nance Jr. pulls down the offensive rebound and scores, plus the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https:…"
Justin Frosburg,2273411053,Entertaining America nightly on @foxsportsradio @iheartradio,#lakeshow playing with HEART tonight!! #LALvsCHI tied at the half
PRhyme,191698985,Give me big praise and high cries Let the hate fall as I rise.  Fitness|NorthBeachCrossfit,Ingram is starting to be more aggressive as the season goes that's good #lakeshow
Lautaro Lencina,3290582867,"La vida es una calesita, lo que haces te vuelve #6 // L.A Lakers//Trap//Electro//Básquet//NBA",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Z,612414645,,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Joy,4521617595,in a constant search for sound.,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Papa Jay,342520566,"Temporary pain, for lasting success.. Be tougher than the adversity you go through #GodIsGreat","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Djonte,330708269,#LakerNation #LakeShow 🏀💯,Good first half ! #LakeShow
alx,624857247,"Motos...Tattos... rocker por naturaleza, Hagamos De Lo Imposible algo Posible ......","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Heirs,120015083,People Places Things,Halftime #lakeshow &amp;&amp; I'm famished
Steven,2764965377,,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
🏀👋JamesCaguioa🏀👋,2789086615,25Years Old Baller from Taguig (Welcome to my BasketBall World) 🏀👋,Half Time  47 all . Lakers playing w/o Young and Russell and refs calling soft Fouls on lakers bigmen.. #LakeShow #NBA
Kanye West,48184787,"Kobe Bryant 3rd all time scoring at 32,293 NIGGA HE MADE IT!!!","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Omar Estrada,3320602326,I'm a cool loser.,Close game still pissing me off. #LakeShow
Peter Marquard,283760582,,C'mon...admit it...you never thought the Lakers would be tied at the half after trailing by 14. Way to battle out there!#LakeShow
The Super Mario,230819616,"basketball player Young,Wild,and Free snapchat:marioperes DetroitBasketball 🔴🔵⚪️","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Sergio Boñón,942424206,"Si no me afecta, no me importa. @bononsergio","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Seijuro 💯,2730745642,Word on the street ! #BullsNation #PSG  snap: alex.bulls23 Cap´s 92i 🇨🇻,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Breddi,628158251,Fuck bout whatchu think of me,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
OGBEMUGBEM OSAAS,545644293,"#GOD
@ManUtd's future Manager|| @Lakers realest||
#FELLOW ||
@Fellaini's one-man supporter||

SNAPCHAT - theboyeugene||

ok wat again? MY HEAD IS BIG mmom||","47-47

@Lakers got this

#LakeShow"
Xavier Vong,1731563522,,RT @MikeSportsLA: Tied at half after all that #LakeShow
Jay T. Campbell,42964337,"#LakersNation #sXe   Child-like creativity, purity and honesty being crowded by these grown thoughts.",Lakers fron down double digits (sounds familiar) come back to tie it at half. New game to start the 3rd. #LakeShow #GoLakers
Jason Nowa,299495699,Made in L.A. UNIVERSITY OF UTAH alumnus. Sports for Inland Valley Daily Bulletin-- @InsideSoCalSpts  --Southern California News Group,"RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
gellomatic,187499223,this is sempiternal,tied in half! #golakers #lakeshow
COWBOYS 15-1,104270968,"pulled out of the hood toyota, drove back to the hood lambo | 🇬🇭",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Yousef,762742911381405697,"I'm a fan of @NBA, @Lakers and @russwest44","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
8LakerGirl4Life24,261399437,"Lakers. All u need 2know. 
#TeamLakers  #MambaArmy 8LakerGirl24
p.s. If u ever think 2urself she can't be serious after reading my tweets, Im being facetious.","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
PRhyme,191698985,Give me big praise and high cries Let the hate fall as I rise.  Fitness|NorthBeachCrossfit,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
mikeyy.,116577610,"c'est la vie | when the money talks, what is there to say? (swaggy)",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Blackie,708157402961416192,Ashlee is Satan,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Derek Lininger,2317764962,LAKER_PACKER_YANKEE_BUCKEYE_,"RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
Bucks,268956170,IG: DueceGotDaJuice,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
hoesiah ✖️,3178659137,professional actor | i entertain people. I till 3005 and beyond⚡️✨I,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Calvin The Realist,164475168,"#NCAT // prolly seen me under your bitch insta wit heart eyes, sorry // #FreeYaMind #BlackLivesMatter #LakeShow","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Raiders (9-2),237907332,"I Bleed Purple & Gold. #Lakers #RaiderNation. #RomanEmpire  #SubaruDriver. If in doubt, flat out!  - Colin McRae; R.I.P - 1968 - 2007",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Playboy Floyd,402935320,IG: __playboyfloyd SnapChat: playboyfloyd94   https://t.co/Ga6Nnsfi13,RT @Lakers: B.I. getting them up #LakeShow https://t.co/0rn0PquSG6
Forever Kobe,4270994308,God first....985✈️318 Louisiana College 17🔶🔷 SC: Big_Sean2423 IG: BigSean8494,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
@LWOS_LALakers,735286954531684354,Los Angeles Lakers Twitter Account for https://t.co/KxxoWodfCv A place to stay up to date with the latest Lakers news.,"Half-time, Lakers tied at 47. Not a great first half, but give the team credit, they stuck with it and brought it back. #LakeShow"
Derek Lininger,2317764962,LAKER_PACKER_YANKEE_BUCKEYE_,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
DEN 7-4 | LAL 9-10,276446952,"Ricky | #Lakers #Broncos  (#SB50 Champs) #Braves ⚾
All 366 days. The true one with a million tweets.","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Gerrymi Bernardo,30338682,,RT @MikeSportsLA: Tied at half after all that #LakeShow
スティーズ,760990450782048256,"I grew up, a fucking screw up Tie my shoe up, wish they was newer Damn, need something newer","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
DeJon🌟👦🏿,2942573304,S.C DeJon.b   ♓️OH-IO 850& 937,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
